node_id	feature(feature_amount:931)	label
2816	267,268,263,276,255,521	2
2817	315,92,127,747	3
2818	263,268,521,761	4
2819	80,92,49,111,132,138,335,448,499,500,637,831,892,922	4
2820	225,236,243,18,349,229,671,854,486	2
2821	225	1
2822	92,138,593,722	1
2823	12,65,71,92,55,481,521,569,625,645	4
2824	61	1
2825	46,92,129,138,413,521,649,865	2
2826	224,366,369,385,387,834,522	4
2827	173,171,170,521,596	2
2828	92,138,357,369,387,614	2
2829	931	1
2830	258,263,268	3
2831	931	3
2832	138,521,725	2
2833	92,122,901	2
2834	21,92,138,281,704	3
2835	361,369,334	3
2836	399,403,404,849	4
2837	369,385,518,512,522	3
2838	521,77,627	1
2839	738,127	1
2840	387,385,381,521,632,811	3
2841	92,132,138,55,481,521,570,770,876	3
2842	718,425	1
2843	92	2
2844	92,127,42,473,446,240,447,357,392	4
2845	132,92,127,193,195,338,873	4
2846	123,521,21,92,138,60	3
2847	242,127,690	3
2848	173,176,521	0
2849	92,127	0
2850	521,858,860	4
2851	672,369,385,387,361,341	3
2852	92,138,521,77,295,698,149	3
2853	92,138,329,908,582	3
2854	127,45	1
2855	92,521,700	1
2856	92,138,469,521,665	3
2857	271,268,715,260,255,580,343	3
2858	92,138,144,506,648	3
2859	60,92,56,252,521,677	4
2860	92,132,138,521	2
2861	92,132,138,329,679	2
2862	21,92,138,531,684	1
2863	177,521	3
2864	29,92,138,521	0
2865	92,132,138,201,873	2
2866	21,92,132,138,521,738	3
2867	92,918,633	3
2868	59,61,55,329,481,137,6,698,250	3
2869	92,127,194,242,724,337	4
2870	92,521	0
2871	4	0
2872	21,92,138,521,602	1
2873	521,153,276,263,268,620	3
2874	521,35,387,188	4
2875	521,90,77,138,92,142,468,412	3
2876	521,916,912,911,913,914	3
2877	92,111,132,91	1
2878	92,138	1
2879	169	0
2880	483,482,499,521	0
2881	92,252,326	3
2882	521,92,138,446,481,570,677,704	3
2883	268,263,272,521,765	1
2884	188,356,369,385,294	4
2885	931	3
2886	439,92,138,334	3
2887	931	2
2888	387,369	2
2889	232,521	2
2890	92,127,704,350,18	3
2891	92,138,867,521,593,80,724	3
2892	931	4
2893	92,55,132,356,491,836,521,570,615,927	4
2894	877,487,283	3
2895	827,828,825,521,433	2
2896	334,364,369,385,387,812,282	3
2897	138,252,677,844,92	2
2898	77,92,138	2
2899	77,92,49,138,481,499,521,531,611	2
2900	92,132,138,521,588,701	1
2901	521,361	1
2902	92,132,138,348,356,704,873	3
2903	337,92,127	1
2904	40,338,369,370,387,558	4
2905	61	0
2906	90,92,138,252,253,521,608	1
2907	765,825,827,828	3
2908	80,140,521	3
2909	92,77,324,433,513	1
2910	521,651,825,827,828,829	3
2911	92,132,205,348,481,503,546,747,834,873,147	4
2912	92,138,635	3
2913	92,138,521,637,677	4
2914	476,521	4
2915	92,129,420,491,794,138,252,295,521	4
2916	21,80,85,94,92,115,132,138,139,106,879,341,602	3
2917	92,55,138,830,243,250,901	4
2918	77,92,129,138,141,521,669	4
2919	66,92,104,132,138,188,194,356,396,505,630,656	4
2920	92,132,481,712,559	3
2921	681,61,80,144,499,500,501,704,334	2
2922	177,521,182,173	3
2923	441,442,446	1
2924	92,127,132,240,212,320,509,499,558,816,901,513	4
2925	931	0
2926	92,127,132,334,357,369,385	4
2927	512	1
2928	911,912,913,873,909	3
2929	522,40,387,369,385,151	3
2930	92,127,452,663	0
2931	521,77,46,92,138,144,191,0,252,677	4
2932	133,743,853,18,854,313	1
2933	61,331	3
2934	827,825,828,521	0
2935	521,361	0
2936	369,387,294,433,512	3
2937	92,132,138,890,474,521,663	2
2938	521,80,92,95,144,252,451,479,713,895	4
2939	92,138,706	1
2940	521,677,503,138,92	0
2941	521,46,133,697	4
2942	92,138	3
2943	334,369,387,812	4
2944	263	1
2945	77,92,55,138,412,521,756	3
2946	931	2
2947	263,268,521,256	3
2948	92,138,521,677	1
2949	92,138,339,778	1
2950	156	0
2951	626,61	3
2952	521,122,138,481,139,899	2
2953	403,402,399,400,521,682,729,401,404,784	4
2954	361,671	0
2955	92,521,737	1
2956	10,92,49,138,288,356,499,521,570,776	4
2957	263,261,256,268,521,765	3
2958	92,138,890,356,481,521,539	4
2959	369,387,385,222,18,814	2
2960	61,132,92,127,929,768	4
2961	521,92,116,60,789,593	4
2962	163,92,138,286,321	2
2963	92,132,138,192,356,521,593,724	4
2964	92,132,138,681	1
2965	521,356,361,581	3
2966	144,252,451,521,519,1	4
2967	361,369,387,372,385,814,31	4
2968	138,144,92,306,521,295,613,55	4
2969	92,49,138,217,499,521,686,864	2
2970	369,384,385,387	4
2971	85,91,111,79	2
2972	92,111,132,138,91,116,542,252	2
2973	132,901,92	3
2974	361,369,364,388,371,331	4
2975	294,369,381,385,387,390,751	3
2976	521,92,49,138,499,558,621,816,817,815	4
2977	704	4
2978	92,52,447,129,101,138,890,357,420,459,474,636	4
2979	823,825,343	2
2980	481,55,92,127,111,138,704,570	3
2981	80,92,138,144,470,733,158	3
2982	77,92,138,521,621	1
2983	21,92,138,521,310,531,611	3
2984	94,140,271,268,521	3
2985	12,92,55,138,356,481,521	3
2986	61,481,524	2
2987	521,92,138,252,547	4
2988	92,138,252,521,737	2
2989	521,5,352,353,292	4
2990	521,369,387,873	3
2991	18,61,80,778,848,853,854	3
2992	21,23,60,76,79,84,85,92,116,124,345,391,448,570,553,675,696	4
2993	92,521,759	2
2994	488	0
2995	260,263,268,521,772	2
2996	80,48,92,133,138,144,290,539,635,637	4
2997	92,138,521,627	1
2998	703,91,61	2
2999	228,320,369,387,385	4
3000	263,268,435,772,521	2
3001	61,92,138,722	2
3002	92,138,311,570,704,918	3
3003	92,138,144,439,521	3
3004	92,138,844,106,252,326	3
3005	91,92,49,111,138,499,502,615,570	1
3006	521,92,90	3
3007	92,138,521,558	1
3008	263,268,521	3
3009	92,49,132,138,460,704	2
3010	92,456,677,847,901	2
3011	383,369,672	1
3012	173,177,533	2
3013	111,144,348,873	3
3014	138,92,521	0
3015	521,356,369,387	2
3016	92,55,132,138,166,252,481,521,677,814	4
3017	92,49,186,193,242,334,499,558,873	4
3018	441,92,442,446	4
3019	92,132,348,521,704	1
3020	361,385,369,387,337	3
3021	138,521,93	3
3022	21,91,49,111,132,138,215,296,334,320,325,348,356,499,509,579,609,851,871,873,17,28,511,212	4
3023	476,478	0
3024	521,92,90,138,830,737	3
3025	931	1
3026	92,132,138,338,734,901	3
3027	369,385,387,233,522	2
3028	80,92,111,55,132,138,139,140,271,263,264,265,256,275,267,269,356,470,481,558,652,831,873	4
3029	268,270,521	0
3030	92,132,194,210,420,505,558,806	4
3031	92,138,604,530	1
3032	521,685,177	2
3033	92,121,132,138,334	2
3034	92,132,138,208,209,348,356,481,629,707	3
3035	92,138,144,521,558,794	1
3036	92,138,521,558,861	1
3037	317,581,651,825,826,827,828	3
3038	92,138,188,194,506,577,668,851,873	4
3039	258,260,263,261,268,521,620,694,154	4
3040	12,86,92,142,521,625,926	4
3041	521,113	3
3042	80,92,49,138,144,252,451,499,500,521,677,922	1
3043	77,92,138,521,660,865	2
3044	521,387,369	0
3045	521,462,461,279	2
3046	476,493,638,631	4
3047	311,360,369,371,372,385,387,390,814	4
3048	666,546,127,92	0
3049	92,138	3
3050	260,263,268,275,292,433,738,848	4
3051	521,57,157,207,294,348,362,369,385,390,507,11,512,811,814,834,873,586,433	4
3052	234,361,369,385,387,521	1
3053	92,132,138,713	3
3054	92,127,921,690	1
3055	521,225	4
3056	910,752,914,913,911,521	4
3057	61,521	0
3058	476,631	2
3059	92,90,141,145,420,447,491,817,878,570,726,704	4
3060	521,928,263,268,488,489,761	0
3061	92,132,712,559	2
3062	92,138,633,865	2
3063	931	1
3064	521,428,499,430,429,422	3
3065	12,92,55,138,481,521,570,625,645,704	3
3066	61,138,521,724	1
3067	369,387,521,672,375,486	3
3068	92,138,458,521,728	1
3069	521,92,129,138,743,905	3
3070	138,521,898	2
3071	521,92,106,138,205,704	4
3072	521	3
3073	521,77,92,138	2
3074	100,117,393,521,771	3
3075	931	1
3076	12,92,106,132,205,356,331,579,844,873,882,505,918	4
3077	12,10,92,138,521,564	3
3078	90,92,138,296,499,496,521,648	0
3079	814,825,827,828,873,586	4
3080	670,387,369,385,37,36,632	4
3081	92,138,205,206,521,593,798,799	4
3082	92,138,521,758	2
3083	92,521,675	0
3084	92,101,138,351,830,439,521,650,739	3
3085	92,138,240,778	2
3086	521,369,387,390,363,718,373	4
3087	21,92,98,420,147,148,138,521,554,724	4
3088	155,369,385,387,581,37,521	3
3089	270	2
3090	521,236,282	0
3091	18,92,149,350,578,854	4
3092	521,60,92,116,91,447,140,875,795,284,634,250,142,58,446,13,582,449,45,150	4
3093	918	2
3094	18,92,132,138,541,691,853,854,313	3
3095	21,785,92,129,138,521,726	4
3096	263,267,268,270,339,694	2
3097	92,138,252,521,778	3
3098	92,49,138,499,497,521	3
3099	92,138,145,356,412,411,521,554,923	4
3100	92,138,132,295,344	2
3101	173,521	2
3102	92,421,132,138,142,192,769,903	2
3103	173,177,180,521,753	1
3104	258,263,268,521,761	2
3105	263,258	0
3106	263,268,521	2
3107	521,258,77,270,144,263,92,268,138,143,60,262,91,259,80,255,49,254,500,761,677	4
3108	92,546,892	3
3109	425	2
3110	521,369,387	2
3111	92,138,144,77,738,521,292	4
3112	138,92,111,132,323,583,873	3
3113	369,385	3
3114	521,369,387,385,364	3
3115	58,66,92,136,133,138,396,451,481,491,562,922	4
3116	263,268,275,521,154	3
3117	60,80,91,49,111,132,138,142,144,356,499,528,683,704,873	4
3118	92,129,138,521,588	3
3119	521,263,268,761,273,277,260,271	3
3120	60,91,92,125,395,521,553	1
3121	34,92,138,144,252,331,356,357,363,369,370,374,378,387,390,558,672,873	4
3122	521,32,358,499,369,385,387,381	3
3123	931	1
3124	92,49,129,499,521,570,704,796	2
3125	77,138,144,252,491,357,766	3
3126	361,521	2
3127	86,92,138	3
3128	92,101,138	3
3129	92,138,252,254,481,521	3
3130	621,92,138	2
3131	487,521,732	0
3132	92,129,138,212,311,521,582,597,513	4
3133	425,521	2
3134	92,521,530,604	2
3135	21,92,148,132,138,521,554,570,704,885,927	4
3136	521,92,138,77,650,439	4
3137	92,119,138,252,521	3
3138	343,369,384,385,387,368,390,670	3
3139	521,92,138,295	1
3140	92,521	1
3141	92,129,138,413,521,593,779	4
3142	25,123,142,521,565,615,869	4
3143	92,138,121,745	1
3144	92,106,250,357,193,719,918	4
3145	344,361,369,385,387,672	4
3146	266,263,334,652	3
3147	387,521,653	3
3148	591	4
3149	92,56,138,356,504,891	4
3150	138,114,521,630,677	3
3151	369,383,549	3
3152	92,420,456,521,677	2
3153	521,626,138,144,111,237	0
3154	92,138,351,494,908,625,743,905,469,784	4
3155	521,92,132,138,664,841	1
3156	387,369,18	0
3157	90,92,138,521,524,624,700,843	3
3158	521,572,571,573,416	3
3159	92,94,521,677,918	2
3160	320,369,381,387	1
3161	92,138,334	3
3162	92,132,55,138,834,356,456,491,516,800,570,569,579,728,798	4
3163	80,92,49,138,499,500,521,681,704,728,831,863,187,817	3
3164	92,138,521	2
3165	369,385,387,521	3
3166	521	0
3167	352,521	0
3168	92,129,138,521,666	1
3169	931	2
3170	2,3,4,809	4
3171	263,267,340,580	0
3172	521,92,138,541	2
3173	92,331,344,563,918	2
3174	92,111,138,144,521	1
3175	77,92,521,570,704	2
3176	10,92,49,132,142,188,193,195,201,199,252,348,499,521,579,814	4
3177	931	0
3178	931	2
3179	511,111	4
3180	845,521	2
3181	92,138,562,521	1
3182	138,92,290,554,627	0
3183	92,138,521,615	1
3184	92,122,148,133,138,447,491,521,562,764	4
3185	139,138,80,759,649	3
3186	21,60,138,306,312,521,744,843	4
3187	80,92,138,348,396,448,518,510,514,521,539,637,922,907,513	4
3188	92,138,144,356,718,769,906	4
3189	92,49,132,138,143,499,521,892,637	3
3190	353,352,521	2
3191	92,138,570	1
3192	14,521	0
3193	931	1
3194	521,657,425	2
3195	522,205,206,361,369,385,238,342	3
3196	92,138,521,615,491	2
3197	857	2
3198	369,385,672	1
3199	92,116,138,271,262,263,264,277,268,558,765,836,830	4
3200	92,901,611,55,334,531	3
3201	399,400,402,403,404,521,729,849	2
3202	428,426,427,431,155,718,9,521,424,17,219	4
3203	521,48,92,147,138,469,570,675,881	2
3204	385,387,381,834,811,37,232,522	3
3205	521,361,672	2
3206	77,92,132,834,138,198,517,521,570,681,927,304	4
3207	92,125,133,144,553,521,481,570,754,46	4
3208	92,138,456,521,570,615,798	2
3209	521,369,387,32,672	3
3210	21,92,132,138,458,540,570,704	2
3211	40,336,369,385,387,811,814	3
3212	37,362,369,381,385,387	4
3213	18,92,138,144	4
3214	77,92,49,138,474,499,816,531,611	3
3215	931	0
3216	92,56,138,521,703	3
3217	268,270,521	0
3218	92,138,481,521,570,770	2
3219	188,387,369,385,384,390,342,222	4
3220	60,77,78,91,92,138,865,144,521	4
3221	77,92,127,901,918	3
3222	184,193,195,207,521,767	4
3223	77,138,142,252,521,677	3
3224	92,144,121,521,746	3
3225	672,387,369,319	4
3226	123,521,615,345,565	3
3227	521,92,138,769	4
3228	263,652,245	1
3229	197,521,267,268,263,423,436,438,694	3
3230	378	4
3231	361,369,385,387,305,20,337	4
3232	92	3
3233	21,22,80,92,133,138,521,546,666	3
3234	402,403,928,521,849	2
3235	92,138,521	3
3236	90,92,139,469,521	4
3237	92,130,704,740,904	4
3238	387,384,372,928,521	0
3239	27,286,60,84,102,116,124,345,391,448,521,783	4
3240	92,138,521,677	1
3241	92,138,481,521,611	1
3242	92,138	1
3243	92,132,385,369,873	1
3244	92,49,132,138,499,570,770,927	4
3245	92,132,138,688,322,250	3
3246	92,50,290,467,521,588	3
3247	402,403,400,406,521	4
3248	521,664,229,236	0
3249	268	2
3250	931	1
3251	21,92,132,138,906	2
3252	33,369,387,385,811,390,711	3
3253	92,90,138,521,526	4
3254	487	4
3255	116,521,61,399,397,790,849	3
3256	901,132,92,127,768	2
3257	409,691,541	1
3258	931	1
3259	40,369,385,387,584,522,811,814	2
3260	77,78,91,92,49,111,129,138,144,252,499,569,619,521	3
3261	92,138,132,144,615,80,49,500,331,872,901	4
3262	92,132,138,208,209,688,776	3
3263	92,127,240,339,666	4
3264	92	3
3265	89,49,138,499,496,677,252,92	2
3266	92,138,521,759,865	1
3267	9,428,422,430,499,521,621,832	2
3268	15,92,90,138,281,521,722,593	2
3269	92,138,521,570,704,41	3
3270	60,88,92,91,49,132,138,499,194,203,252,550,499,816,817,677,834	4
3271	138,92,690,521	0
3272	481	2
3273	425,521	0
3274	92,138,521,779	1
3275	265,369,372,387,390,672,814,332,245	2
3276	92,51,132,138,460	3
3277	911,913,229	1
3278	66,92,521,603,865	1
3279	77,92,159	2
3280	433,521,700	2
3281	554,409	3
3282	77,92,138,521,611	1
3283	10,92,212,334,712,877,918,513	4
3284	387,369	0
3285	60,77,92,91,132,49,144,188,307,499,497,517,570,567,704,877	4
3286	92,127	0
3287	352,353,521	4
3288	57,188,195,212,294,321,448,810,834,873,911,912,916	4
3289	399,404,401,407,432,521	4
3290	92,138,451,521,686,864	3
3291	92,49,138,499,521,615	3
3292	92	0
3293	638	0
3294	369,383,331	1
3295	92,138,481	2
3296	92,138,469,521	0
3297	229,320,369,371,387,390,778	3
3298	77,92,127,138,334	3
3299	928,521,173,177,176	2
3300	80,92,95,110,138,270,252,251,254,271,264,313,451,548,558,677,782	4
3301	77,92,465,49,138,499,521,570,728	4
3302	369,385,387,390,522,814,834	4
3303	369,372,382,581	4
3304	48,80,92,521,531	4
3305	173,176,177,369,385,387,521	3
3306	510,521,819	3
3307	21,92,132,138,545	3
3308	901,872,92,138,132,80,500,615,342	4
3309	92,111,129,138,189,311,840	4
3310	92,129,138,447,457,535,521,456,536,537,641	3
3311	92,132,138,356,503,521,680,921	3
3312	521,732,487	3
3313	521,911,909,913	0
3314	60,132,92,212,904,85,699,513	3
3315	188,208,303,428,521,718	4
3316	138,420,481,743,905,92	4
3317	521,572,573	2
3318	92,132,138,106,621	3
3319	92,138,521	1
3320	92,138,132,895,559,331	1
3321	90,92,138,583,710	2
3322	92,132,138,298,521,615,491	2
3323	472,521	3
3324	583,92,138	1
3325	92	1
3326	77,433,521,679,513	4
3327	92,132,357,672,778	1
3328	92,138,252,521	3
3329	309,369,521,658	1
3330	92,55,138,847,521,582,634,481	4
3331	188,212,294,369,385,387,390,512,522,810	3
3332	94,122,133,439,521,602	4
3333	92,469,521,708	3
3334	174,177,828	3
3335	476,477,478,521	1
3336	521,92,450,173,175,177,690	2
3337	138,521	0
3338	441,443,844,918,334	4
3339	92,50,138,735,898	1
3340	521,138,92	1
3341	92,111,132,138,208,209,356,448,704,795,798,799,873	4
3342	521,61,77	3
3343	92,521,727	1
3344	521,92,144,95,138,570,704	2
3345	21,692	3
3346	173,176,177,180	3
3347	92,138,252,521,677	2
3348	521,268,270,263,143,254,761	2
3349	868,364,369,387,390,521,788	4
3350	225,361	1
3351	369,385,387,521,522	3
3352	61,247,337,873,901	3
3353	7,188,369,387,385,372,389,521	4
3354	92,347,481,529,663,778	3
3355	21,92,111,138,521,686,864	2
3356	92,138,499,570,776	4
3357	521	1
3358	521,387,369,384,654,379	3
3359	92,138,144,521	3
3360	92,106,138,439,602,650,341,880	4
3361	164,521,566,776,800	4
3362	92,421,491,420,138,521,769,906,48	4
3363	931	3
3364	258,263,268,434,521	4
3365	92,132,138,718	1
3366	77,90,92,187,302,481,149,861,138,521,693	2
3367	521,177	1
3368	92	0
3369	10,92,132,138,722,521	1
3370	9,112,84,448,395,494,594,558,760,820,521,920	4
3371	77,92,138,141,144,794,252,521,593,779	4
3372	225,361,367,672	3
3373	521	0
3374	259,263,268,521,761	2
3375	441,443,444,445,499,446,442,240	3
3376	10,886,92,195,473,830,357,212,513	4
3377	92,334,902	3
3378	29,48,92,90,138,521,609	4
3379	92,138,521	1
3380	92	0
3381	5,43,92,201,521,593,724	4
3382	10,92,132,138,208,356,521,562,705	4
3383	138,92,918,554,106,521,145	2
3384	361,521	2
3385	357,92,420,481,710,322	4
3386	92,132,138,205,238,356,481,562,873	4
3387	931	2
3388	138,645,521	0
3389	188,197,356,428,430,657	4
3390	92,127,132,193,240,334,481,546,666	4
3391	521,361,387,614	2
3392	92,127,661	1
3393	92,138,615,433,513,514,521,570,61	3
3394	92,138,521	3
3395	12,92,49,138,356,499	3
3396	92,132,127	2
3397	92,49,138,301,445,499,446,558,687	4
3398	92,129,138,521,840,633,737,870,865	3
3399	229,236,521,672	3
3400	37,188,263,267,268,438,521,673	3
3401	92,127,247,901,166	1
3402	92,138,252,521,677	1
3403	76,92,138,163,351,481,508,252,521,540,599	2
3404	263,268,521	2
3405	64	2
3406	132,92,138	0
3407	225,369,387,521,655	1
3408	176,173,177,342	1
3409	476,521	1
3410	92,138,252,456,521,535	3
3411	92,205,206,521,546,666,894	3
3412	92,138,307,357,531,688	4
3413	92,138,469,625	1
3414	92,49,138,252,499,521,677	1
3415	521,268,761,263	2
3416	92,192,559,344	2
3417	144,521,633	2
3418	263,268,267,521	2
3419	92,138,144,521,561	4
3420	92,138,521,773	1
3421	521,138,129,132,278,473,661	2
3422	40,348,357,369,370,372,385,387,390,198,209,294,505,522,528,558,811,873,882	4
3423	92,918,252	3
3424	61,901	2
3425	258,263,268,521	3
3426	92,111,114,130,132,138,521,704	3
3427	521	0
3428	111,138,92,288,456,348,704,873	1
3429	521	4
3430	173,168,521,753	0
3431	448,521,558,813,825,538	4
3432	263,268,521,694	3
3433	425,521	1
3434	21,92,111,138,144,521,570,704	4
3435	687,92,138,21,220,521	1
3436	80,690,521	0
3437	92,521,739	4
3438	138,521,570,615	1
3439	521,77,92,49,142,209,453,484,483,482,499,570,696,821	4
3440	677,49,103,138,92	1
3441	92,138,615	2
3442	92,129,138,602	1
3443	92,49,138,474,499,521,817	2
3444	92,132,138	1
3445	92,132,138,144,521,704,927	2
3446	92,132,138,248	1
3447	61,626,92,138	1
3448	21,46,123,521,570,566,574,728	2
3449	92,132,334,460,666,889,665	2
3450	92,127,582	0
3451	92,138	3
3452	92,138,918,409,697,252	1
3453	362,363,369,521,672	3
3454	504,138,92,60,111,132	4
3455	521,92	0
3456	488,194,197,732,336	4
3457	21,77,92,129,138,144,348,356,439,544,570,701,873	4
3458	92,146,138	2
3459	92,132,138,12,348,645,831,873	4
3460	127,92,134,918,105,559,697,244	3
3461	92,138,521	2
3462	399,400,401,402,521,682,801	4
3463	769,521,61,92,138,129	2
3464	263,267,266,274,271,260	3
3465	92,138,334,704,677	1
3466	369,390,459,521	4
3467	80,92,95,138,396,521,531,688	4
3468	399,293,922	3
3469	369,387,521,522	2
3470	21,46,92,491,138,467,521,785	3
3471	369,384,521	2
3472	92,138,521	2
3473	92,55,138,188,194,197,210,217,297,356,412,411,521,540,648,887,924,926	4
3474	92,138,144,769,906	1
3475	521,132,92,138	1
3476	738,92,138,844,18	3
3477	92,132,138	3
3478	521,92,138	0
3479	61,80,225,227,837,361,901	4
3480	92,247,49,499,901,315	2
3481	77,92,138,144,252,519,1,677,778	3
3482	92,138,541,691	4
3483	441	3
3484	225,521	1
3485	77,92,129,138,252,447,466,521,677,817	3
3486	393,521,268	2
3487	361,367,521	2
3488	92,132,138,332,460,626	2
3489	92,132,206,318,481,774,873,918	2
3490	61,92,138,521,570,704	3
3491	61,90,92,357,447,148,144,252,301,300,456,521,554,737	4
3492	931	4
3493	931	3
3494	92,138,677,252	1
3495	92,113,499,521	2
3496	46,83,69,92,124,875,60,677,695,757,521,250	4
3497	60,77,85,91,92,111,132,138,252,521,733	4
3498	92,129,138,521,562,699	1
3499	92,138,677,521	3
3500	92,132,138,320	3
3501	61,89,92,138,521,797	3
3502	92,439,521	1
3503	214,361,364,213	3
3504	441,521	3
3505	92,55,481,150,521,897,839,905	4
3506	61,138,473	2
3507	80,92,144,120,55,138,356,521,582,626,778	4
3508	92,121	3
3509	80,92,96,133,138,139,144,159,470,539	4
3510	931	4
3511	661,92,138,473,246	0
3512	369,387,521	3
3513	440,521,920	2
3514	92,138,160,521,601	2
3515	129,138,703	1
3516	92,106,883,626,299	2
3517	408	0
3518	92,138,521	3
3519	92,138,918,881,106,677,326	2
3520	138,92,499,562,521,816,147,481,56	3
3521	441,444,442,446,129,558,521	3
3522	138,521	1
3523	521,203,348,387,385,369,381,390,165,39,586,834,814,811,581	3
3524	92,114,133,138,140,141,311,356,518,510,513,515,524,700,821,922	4
3525	92,138,237,295,873,927	3
3526	92,132,205,334,583,844,918	3
3527	931	2
3528	92,127,334	2
3529	92,138,492,521	3
3530	92,138,521,570,798,615	2
3531	138,144,521	1
3532	173,175,176,177,305,20,337,356,596,834,873	4
3533	287,928,521,569	1
3534	188,294,334,348,639,813,814,825,827,828,829	4
3535	333,493,476,478,477,811	3
3536	92,138,163,494,521,538,540,760,895	3
3537	173,177,179	3
3538	521,522,369,387,367	3
3539	21,22,46,80,133,138,144,521,704,884	3
3540	361,369	0
3541	447,92,521	1
3542	92,138,252,521	2
3543	546,92	0
3544	144,521	1
3545	583,127,92	0
3546	80,92,49,138,296,474,499,500,923	4
3547	666,92,132,138,320	1
3548	92,127,704	4
3549	92,138,314,562,491	2
3550	92	0
3551	521,38,385	1
3552	80,92,133,138,830,140,470,562	4
3553	43,92,49,162,104,111,132,138,208,499,521,530,906,465	4
3554	92,138,521,864	0
3555	49,441,442,446,445,194,499,521	4
3556	31,366,369,385,387,390,448,521,581,586,814,834	4
3557	51	3
3558	361,369,385,387,507,294,11	2
